temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,cloud_cover_pct,dew_point_c,cloud_type,rain_tomorrow
-2.85,77.42,1007.53,14.75,78.52,-6.45,Stratus,Rain
23.48,63.34,1018.94,16.4,72.7,15.4,Cumulus,No Rain
23.37,63.99,1017.67,10.69,78.85,15.82,Cumulus,No Rain
16.09,50.1,1010.68,13.25,100,6.12,Cumulus,No Rain
16.68,60.0,1000.21,13.73,59.56,7.56,Cumulus,No Rain
12.27,79.54,1016.57,6.06,69.83,5.59,Cirrus,No Rain
12.97,81.46,1010.4,31.28,43.3,8.76,Cumulus,No Rain
22.77,58.13,1014.35,8.18,90.48,11.44,Cumulus,No Rain
15.31,85.99,1024.83,35.39,70.15,11.67,Cumulonimbus,Rain
8.9,66.67,1010.1,16.12,25.29,3.55,Cumulus,No Rain
10.25,100,1019.29,3.38,82.7,8.73,Stratus,Rain
-1.29,73.08,1004.96,8.91,85.55,-5.06,Stratus,Rain
10.63,51.22,1005.1,11.25,58.41,1.57,Cumulus,No Rain
15.87,71.12,1023.09,17.03,87.36,10.35,Cumulus,No Rain
4.78,57.22,1007.06,15.26,88.57,-1.94,Stratus,Rain
27.55,100,1012.58,19.58,81.43,28,Cumulus,Rain
17.49,45.0,1001.46,19.1,0,8.01,Cirrus,No Rain
12.02,83.97,1023.48,13.62,55.59,9.93,Cumulus,No Rain
12.8,60.91,1006.11,17.75,42.91,4.75,Cumulus,No Rain
10.42,56.01,1018.77,4.58,50.28,1.96,Cumulus,Rain
16.57,73.23,1005.5,12.19,62.67,10.49,Cumulus,No Rain
11.53,32.56,1009.62,19.73,62.64,-3.25,Stratus,No Rain
22.02,40.56,1014.07,9.5,76.99,9.3,Cumulus,No Rain
16.63,95.51,1019.03,18.0,16.36,13.62,Cirrus,No Rain
27.93,70.29,1007.16,22.9,51.22,21.82,Cumulus,Rain
18.19,62.1,1014.63,6.7,46.46,11.62,Cumulus,No Rain
16.64,42.24,1015.29,5.01,23.5,6.07,Cirrus,No Rain
23.91,80.97,1005.14,19.86,42.92,20.6,Cumulus,Rain
25.12,71.88,1014.0,14.91,82.23,20.78,Cumulus,No Rain
9.84,50.09,1021.21,14.58,49.93,-0.69,Cumulus,No Rain
6.28,68.34,1006.27,6.35,51.01,-1.24,Cumulus,No Rain
15.69,73.03,1017.86,8.47,58.9,9.3,Cumulus,No Rain
11.04,36.87,1004.55,14.23,40.05,-0.46,Cumulus,No Rain
1.1,50.94,1019.89,5.93,15.77,-9.69,Cirrus,No Rain
27.73,33.51,1014.87,13.73,33.63,15.53,Cirrus,Rain
12.57,52.57,1021.3,8.88,100,2.1,Cumulus,No Rain
20.87,87.54,1018.83,10.58,30.73,20.05,Cirrus,No Rain
25.22,31.61,1011.77,4.52,87.45,11.42,Cumulus,No Rain
28.21,51.86,1013.3,22.93,51.11,20.12,Cumulus,No Rain
5.1,75.86,1004.48,14.63,88.34,2.18,Stratus,Rain
20.88,99.71,1024.72,9.13,83.04,20.83,Cumulus,Rain
2.92,68.51,1000.19,6.96,100,-3.14,Stratus,Rain
16.88,63.53,1021.53,27.26,46.1,8.97,Cumulus,No Rain
30.14,64.03,1009.68,3.89,78.1,21.04,Cumulus,No Rain
25.73,69.73,1016.9,19.0,38.76,20.68,Cumulus,No Rain
21.5,45.48,1012.19,10.79,92.71,11.47,Cumulus,No Rain
12.4,59.3,1012.56,18.6,93.83,1.12,Cumulus,No Rain
11.23,47.69,1015.25,7.91,88.27,-0.94,Stratus,No Rain
21.25,81.98,1014.65,8.71,45.98,17.5,Cumulus,No Rain
15.61,66.45,1021.21,11.88,26.84,8.55,Cirrus,No Rain
37.93,66.3,1009.29,10.33,87.64,28,Cumulus,Rain
23.88,100,1030.46,11.98,42.43,23.27,Cumulus,No Rain
26.07,55.0,1009.87,17.34,100,19.29,Cirrus,No Rain
36.94,67.77,1016.15,27.68,53.19,28,Cumulonimbus,No Rain
18.2,50.55,1009.75,2.48,72.61,8.68,Cumulus,No Rain
9.04,83.79,1002.98,15.43,86.85,5.05,Nimbus,Rain
31.36,28.27,998.4,29.14,52.26,15.62,Cumulonimbus,Rain
32.29,49.24,1023.7,11.82,70.73,22.79,Cumulus,No Rain
7.83,76.54,1008.24,5.11,49.8,3.61,Cumulus,Rain
11.78,79.09,1030.56,14.99,82.09,6.76,Stratus,Rain
13.09,49.61,999.05,7.32,51.58,2.81,Cumulus,No Rain
18.24,68.16,1012.07,35.23,35.42,13.04,Cumulus,No Rain
29.17,68.64,1006.12,22.49,70.78,23.3,Cumulus,Rain
16.45,65.92,1015.35,3.07,40.71,9.83,Cumulus,No Rain
32.0,68.87,1001.3,18.59,56.24,25.98,Cumulus,No Rain
24.98,57.49,1011.01,15.84,29.53,19.26,Cirrus,No Rain
14.25,100,1024.75,14.15,62.98,13.54,Cumulus,No Rain
22.42,72.86,1019.06,2.05,40.54,15.3,Cumulus,No Rain
5.73,59.16,1018.66,13.38,60.28,-2.72,Stratus,No Rain
19.96,60.83,1007.41,3.08,58.78,11.26,Cumulus,No Rain
25.72,84.58,1018.64,14.8,100,21.04,Clear,Rain
20.69,97.61,1027.09,14.28,60.87,19.41,Cumulus,No Rain
20.35,36.32,1013.68,7.13,65.94,5.81,Cumulus,No Rain
11.99,56.46,1014.83,5.43,53.62,5.7,Cumulus,No Rain
14.34,70.35,1001.62,13.89,55.92,10.47,Cumulus,No Rain
25.11,17.28,1024.61,5.96,37.43,10.81,Cumulus,No Rain
15.46,71.78,1008.43,6.69,64.39,9.75,Cumulus,No Rain
21.7,63.1,1010.73,8.37,4.22,15.09,Cirrus,No Rain
31.35,69.24,1002.15,9.18,73.76,26.03,Cumulus,Rain
24.75,57.09,1021.71,8.35,41.79,14.68,Cumulus,No Rain
20.89,71.97,1008.52,11.34,33.66,17.16,Cirrus,No Rain
17.42,76.51,1007.93,14.1,83.19,11.93,Cumulus,Rain
15.72,69.79,1021.75,9.11,57.08,8.81,Cumulus,No Rain
17.54,86.9,1017.45,14.5,28.54,13.86,Cirrus,No Rain
29.13,73.1,1010.53,24.86,21.02,24.94,Cirrus,No Rain
16.56,82.6,999.86,8.33,0,14.01,Cirrus,Rain
8.15,54.0,1008.45,6.03,82.05,1.02,Stratus,Rain
42,52.17,999.86,9.42,55.13,28,Stratus,No Rain
18.06,81.61,1010.19,7.78,27.26,15.83,Cirrus,No Rain
18.33,75.17,1011.98,5.41,100,13.8,Cumulus,Rain
18.24,36.89,1013.87,12.68,41.16,5.54,Cumulus,No Rain
6.13,60.22,999.01,15.74,11.05,-2.33,Cirrus,No Rain
38.52,50.49,1018.74,12.37,28.78,28,Cirrus,No Rain
20.9,88.7,1010.34,17.86,64.28,19.01,Cumulus,No Rain
21.51,69.45,1017.18,17.1,38.49,14.77,Cumulus,No Rain
23.1,81.73,1010.41,8.16,81.52,19.53,Cumulus,Rain
16.1,67.57,1003.66,15.44,100,7.99,Cumulus,Rain
11.08,68.96,1014.13,3.87,87.85,3.57,Stratus,No Rain
14.17,62.87,994.01,16.79,52.23,5.06,Cumulus,No Rain
9.25,73.52,1009.21,13.5,74.75,4.35,Stratus,No Rain
20.81,100,1008.59,9.1,41.1,21.5,Cumulus,Rain
42,19.33,994.9,14.2,50.98,25.32,Cumulus,No Rain
23.09,70.27,1007.17,14.31,36.66,17.95,Cumulus,No Rain
11.25,53.71,1008.65,8.24,68.81,2.2,Stratus,Rain
21.34,69.49,1024.64,7.06,12.9,11.91,Cirrus,No Rain
6.69,69.13,1013.04,33.67,54.08,0.34,Cumulonimbus,No Rain
7.79,100,1013.78,10.4,10.09,9.03,Cirrus,No Rain
8.73,52.73,1014.74,16.21,68.03,-0.84,Stratus,No Rain
8.45,88.78,1018.86,9.8,0,10.13,Cirrus,No Rain
34.91,61.17,1015.37,17.68,46.24,26.48,Cumulus,Rain
10.71,78.07,1018.8,8.45,0,8.53,Cirrus,No Rain
9.76,42.07,1009.29,26.5,46.53,-0.53,Cumulus,No Rain
23.71,70.03,1020.22,8.95,57.73,20.95,Cumulus,No Rain
17.0,63.12,1017.43,3.72,88.92,8.23,Cumulus,No Rain
22.76,79.7,1001.97,15.37,14.06,19.17,Cirrus,No Rain
23.94,40.24,1019.23,23.31,67.25,12.31,Cumulus,No Rain
19.71,40.13,1015.95,7.96,62.63,6.81,Cumulus,No Rain
21.32,55.49,1027.85,12.86,86.01,12.99,Cumulus,No Rain
27.08,67.96,1011.16,9.76,100,20.96,Cumulus,No Rain
19.59,55.89,1015.83,19.48,98.21,11.12,Cumulus,No Rain
27.01,58.64,1014.65,5.91,36.46,17.84,Cumulus,No Rain
9.69,100,1035,7.08,19.39,9.19,Cirrus,No Rain
32.31,82.53,1013.28,8.85,55.92,28,Cumulus,No Rain
11.84,95.24,1020.66,21.12,99.67,11.45,Stratus,Rain
21.91,57.26,1019.47,19.03,52.98,15.27,Cumulus,No Rain
17.15,52.97,1033.6,12.09,97.44,5.74,Cumulus,No Rain
25.93,60.26,1009.48,5.42,69.36,18.72,Cumulus,No Rain
27.55,64.24,1002.97,22.03,73.84,20.7,Cumulus,Rain
7.77,76.27,998.13,12.15,51.34,3.58,Cumulus,Rain
22.41,51.86,1006.13,12.39,23.53,12.48,Cirrus,Rain
26.32,47.27,1025.58,6.71,92.38,17.69,Cumulus,No Rain
19.35,13.2,1016.56,2.93,52.56,4.4,Cumulus,No Rain
20.06,84.53,1020.28,5.46,100,17.26,Cumulus,Rain
9.4,51.76,1019.06,10.72,31.81,0.59,Cirrus,No Rain
14.7,58.14,991.92,41.7,17.47,6.67,Cirrus,No Rain
19.61,61.66,1016.28,4.28,73.55,11.99,Nimbus,No Rain
17.21,99.85,1010.9,13.67,73.93,18.16,Cumulus,Rain
26.53,81.75,1013.0,5.14,59.02,22.44,Cirrus,Rain
33.97,91.1,1002.86,21.2,86.17,28,Nimbus,Rain
17.05,69.77,1027.98,15.64,50.51,11.49,Clear,No Rain
23.29,54.03,1005.8,24.6,55.18,11.39,Cumulus,No Rain
28.4,47.83,1023.29,13.86,24.04,18.41,Cirrus,No Rain
5.18,46.35,1008.36,10.04,55.18,-4.5,Cumulus,No Rain
7.8,51.06,1013.36,10.43,61.85,-3.24,Stratus,No Rain
19.28,44.23,1007.7,9.96,58.6,8.93,Cumulus,No Rain
19.04,41.64,1023.06,20.76,100,7.3,Cumulus,No Rain
20.17,87.59,1009.98,11.58,73.88,18.45,Cumulus,Rain
9.03,67.68,1014.32,14.26,58.62,1.37,Cumulus,No Rain
22.53,57.04,1005.27,3.46,52.6,13.94,Cumulus,No Rain
19.29,71.11,1020.79,4.14,61.86,14.57,Cumulus,No Rain
10.4,77.13,1019.02,7.39,84.1,5.43,Stratus,Rain
1.15,62.66,1010.25,8.22,27.3,-6.49,Cirrus,No Rain
12.59,32.33,1013.06,9.75,33.61,-3.19,Cirrus,No Rain
15.35,35.92,1005.82,27.35,54.83,2.69,Cumulonimbus,No Rain
13.72,84.7,1011.22,9.6,22.14,10.21,Cirrus,Rain
19.4,76.95,1003.46,6.01,62.06,15.97,Cumulus,Rain
18.86,71.75,1020.6,6.01,100,13.37,Cumulus,No Rain
0.93,37.73,1012.68,6.36,86.81,-9.44,Stratus,No Rain
22.77,47.62,1010.06,6.58,52.63,10.89,Cumulus,No Rain
23.38,67.11,1013.77,6.67,90.23,16.43,Cumulus,No Rain
25.02,62.96,1009.26,13.87,35.04,15.24,Cumulus,No Rain
23.7,67.83,1008.93,21.99,28.61,14.64,Cirrus,No Rain
24.81,99.83,1019.24,10.31,100,26.43,Cumulus,Rain
28.67,12.9,1019.71,7.47,52.47,9.24,Cumulus,No Rain
27.13,46.19,994.15,9.35,1.48,16.68,Cirrus,No Rain
30.03,88.28,1011.49,13.74,66.07,27.32,Cumulus,Rain
41.35,81.05,1004.19,5.55,43.53,28,Cumulus,Rain
22.36,81.54,1004.3,8.96,36.32,18.17,Cumulus,Rain
32.26,69.69,1001.95,20.45,53.75,26.25,Clear,No Rain
0.58,42.01,996.43,14.33,59.08,-10.69,Cumulus,No Rain
6.38,92.01,1007.53,15.79,100,2.22,Nimbus,Rain
12.78,92.72,1028.74,7.93,75.23,11.08,Cumulus,Rain
8.8,85.65,1004.33,3.9,100,5.46,Nimbus,Rain
-8,62.87,1010.1,27.5,74.68,-15,Stratus,Rain
7.24,41.46,1012.45,8.79,100,-3.06,Stratus,No Rain
12.14,90.42,1013.72,20.1,56.78,10.84,Cumulus,No Rain
17.32,76.78,1004.39,9.5,40.41,11.74,Cumulus,Rain
34.92,75.41,1013.54,4.35,35.77,28,Cumulus,Rain
24.42,96.46,1011.6,7.11,67.28,22.17,Cumulus,Rain
6.84,35.59,1016.12,4.97,52.48,-6.66,Cumulus,No Rain
12.92,66.9,1018.8,10.72,23.53,6.83,Stratus,No Rain
15.01,32.66,1016.33,2.71,80.09,3.19,Cumulus,No Rain
23.04,53.74,1016.53,4.0,95.79,14.5,Cumulus,No Rain
11.51,62.93,1007.69,14.76,59.13,6.39,Cumulus,No Rain
26.69,53.96,1017.73,20.13,79.13,17.78,Cumulus,No Rain
21.27,64.02,1026.3,9.28,64.58,12.53,Cumulus,No Rain
14.35,88.67,1003.51,16.22,56.38,12.35,Cumulus,Rain
23.84,43.38,1006.54,9.89,47.89,12.24,Cumulus,No Rain
6.44,21.23,1009.41,9.5,100,-8.9,Stratus,No Rain
3.67,13.15,1006.47,9.27,59.09,-14.32,Cumulus,Rain
8.95,64.0,1019.48,6.44,81.29,2.18,Stratus,No Rain
33.32,88.25,1017.12,6.45,65.54,28,Cumulus,Rain
8.35,93.49,1019.47,20.87,43.46,5.61,Cumulus,No Rain
21.72,86.11,1004.15,4.75,60.6,18.07,Cumulus,Rain
7.18,53.05,1014.58,16.87,17.9,-1.58,Cirrus,No Rain
9.51,62.09,1027.04,9.67,80.8,1.66,Stratus,No Rain
24.68,40.25,1017.77,4.34,57.39,13.46,Cumulus,No Rain
21.21,57.13,1009.07,8.85,87.04,13.46,Cumulus,Rain
40.31,80.01,1016.05,12.49,48.52,28,Cumulus,No Rain
23.35,68.27,1009.65,10.58,0,16.55,Stratus,No Rain
12.15,68.07,1004.3,11.25,69.02,5.86,Cumulus,Rain
22.31,67.24,1008.16,16.49,52.51,17.65,Cumulus,No Rain
31.22,53.09,1007.07,20.48,69.44,20.13,Cumulus,Rain
20.97,100,1006.86,20.63,37.53,18.98,Cumulus,Rain
34.42,59.14,1022.61,12.23,20.13,27.48,Clear,No Rain
24.69,37.36,1012.39,6.83,78.75,14.43,Cumulus,No Rain
12.52,97.13,1020.27,7.41,70.39,12.36,Cumulus,Rain
2.25,64.1,1022.39,29.47,41.33,-4.3,Cumulus,No Rain
15.56,62.88,1010.13,13.15,39.03,7.96,Cumulus,Rain
31.02,52.5,1020.0,9.57,0,21.85,Cirrus,No Rain
16.59,82.33,1010.79,23.12,52.31,13.33,Cumulus,No Rain
28.92,51.95,1026.58,16.25,46.65,20.59,Cumulus,No Rain
16.39,86.81,1005.83,13.77,71.48,12.39,Cumulus,Rain
3.54,45.74,1016.61,17.68,58.6,-5.79,Cumulus,No Rain
30.05,77.01,1014.52,10.23,46.94,25.21,Cumulus,No Rain
16.51,75.75,1009.79,13.18,41.86,10.02,Cumulus,No Rain
16.35,79.22,997.92,3.0,85.45,12.32,Cumulus,Rain
24.73,51.24,1011.68,10.68,52.0,14.76,Cumulus,No Rain
21.47,58.43,1016.64,6.73,47.73,14.81,Cumulus,No Rain
2.55,39.14,1002.96,11.78,37.18,-9.27,Cumulus,No Rain
19.0,59.23,1006.67,11.04,58.47,11.56,Cumulus,No Rain
5.19,42.08,1011.79,10.75,19.32,-2.86,Cirrus,Rain
14.35,50.08,1021.72,16.64,95.1,4.56,Cumulus,No Rain
2.75,64.18,1010.06,10.57,64.87,-4.24,Stratus,No Rain
36.62,54.97,1017.2,23.86,56.7,27.77,Cumulus,No Rain
7.33,42.34,1007.97,6.27,79.75,-2.67,Stratus,Rain
18.93,50.57,1023.03,24.75,79.65,8.95,Cumulus,Rain
27.15,59.65,1001.51,17.95,66.78,18.99,Cumulus,Rain
9.2,100,1010.73,8.57,51.71,8.24,Cumulonimbus,No Rain
12.0,81.8,1014.83,13.68,0,11.32,Cirrus,No Rain
16.44,90.44,998.21,16.99,51.16,15.17,Cumulus,Rain
19.7,63.65,1003.06,13.69,0,12.39,Cirrus,No Rain
9.59,42.16,1008.78,16.56,31.9,-1.88,Cirrus,No Rain
-1.43,89.52,998.66,14.73,89.25,-1.7,Nimbus,Rain
21.05,85.75,1020.71,40.88,64.15,17.34,Cumulonimbus,No Rain
21.97,92.63,1014.19,2.93,91.96,18.72,Cumulus,Rain
6.0,60.14,1007.75,8.87,63.84,-1.96,Stratus,No Rain
15.77,35.79,1010.8,6.74,46.81,2.55,Cumulus,Rain
30.63,53.28,1008.81,10.46,0,21.66,Cirrus,No Rain
9.26,27.36,1009.09,7.8,99.15,-4.56,Stratus,No Rain
24.61,100,1011.42,9.37,77.09,24.08,Cumulus,Rain
13.81,47.74,997.22,1.84,78.99,0.79,Cumulus,Rain
22.48,55.28,1003.28,7.48,33.79,15.05,Cirrus,No Rain
18.64,85.23,995.59,3.88,36.88,14.63,Cumulus,Rain
18.38,82.49,1021.43,9.04,6.09,15.23,Cirrus,No Rain
33.07,53.62,998.02,22.62,54.1,24.0,Cumulus,Rain
12.85,28.44,1020.1,5.41,34.09,-5.31,Cirrus,No Rain
4.46,83.75,1008.98,6.11,75.64,2.11,Stratus,Rain
8.01,47.93,1005.57,4.31,50.86,-3.23,Cumulus,No Rain
33.4,58.81,1007.72,20.47,68.36,26.5,Cumulus,Rain
13.65,60.91,1005.99,14.43,73.81,6.24,Cumulus,Rain
25.68,85.85,1005.07,24.66,51.03,20.73,Cumulus,Rain
13.1,87.92,990.76,14.1,65.6,9.03,Cumulus,Rain
18.35,75.15,1012.32,8.07,0,13.03,Cirrus,No Rain
18.15,82.81,1001.44,6.16,27.02,14.82,Cirrus,Rain
18.05,48.13,1002.41,12.08,79.1,6.05,Cumulus,Rain
13.57,92.35,1012.3,8.6,62.26,12.96,Stratus,No Rain
21.27,53.51,1012.12,16.26,80.23,13.16,Cumulus,No Rain
22.4,47.93,1019.54,3.78,96.47,11.54,Cumulus,No Rain
23.59,40.47,1016.87,23.27,50.79,14.29,Cumulus,No Rain
-4.44,42.15,1015.02,13.57,0,-14.5,Clear,No Rain
24.73,45.57,1014.6,4.98,0,12.4,Cirrus,No Rain
29.12,50.46,1014.07,5.44,0.98,19.28,Cirrus,No Rain
21.45,56.82,1019.46,1.97,14.86,12.86,Cirrus,No Rain
14.23,76.6,1020.98,17.13,73.89,10.2,Cumulus,Rain
24.46,58.72,1010.23,7.02,57.0,16.53,Cumulus,No Rain
9.79,100,1010.63,8.36,85.17,6.95,Stratus,Rain
25.84,74.0,1035,37.28,43.72,19.38,Cumulus,No Rain
5.71,42.89,996.91,17.99,0,-5.2,Clear,No Rain
17.39,77.46,1020.61,9.75,0,15.02,Clear,No Rain
17.7,65.86,1004.51,19.59,92.9,9.89,Cumulus,Rain
33.42,43.21,1003.9,7.96,62.65,21.89,Cumulus,No Rain
19.29,65.94,1012.39,1.96,100,12.95,Cumulus,Rain
15.2,66.9,1001.13,22.55,77.05,10.53,Cirrus,Rain
13.82,72.33,1024.05,7.77,38.23,8.95,Cumulus,No Rain
7.67,97.5,1009.7,17.03,82.83,7.26,Stratus,Rain
34.32,88.19,1010.26,15.25,84.4,28,Cumulus,Rain
9.88,89.84,1007.52,12.12,100,8.19,Nimbus,Rain
23.6,45.51,991.3,14.16,52.45,13.4,Cumulus,No Rain
19.44,42.59,1005.53,13.73,34.47,5.62,Cirrus,No Rain
29.4,81.49,1024.35,10.34,27.75,24.21,Cirrus,No Rain
15.36,69.62,1006.35,16.97,51.01,9.03,Cumulus,No Rain
15.51,54.61,1017.69,33.76,57.27,3.51,Cumulonimbus,No Rain
21.32,34.28,1013.53,22.63,36.77,6.55,Cumulus,No Rain
21.2,85.46,1019.33,4.3,65.83,17.82,Cumulus,Rain
23.71,45.27,1012.7,10.91,65.63,13.73,Cumulus,No Rain
24.54,65.25,1025.25,4.31,58.98,18.75,Cumulus,No Rain
18.9,100,1012.65,13.18,63.22,18.73,Cumulus,No Rain
19.2,100,1009.1,13.5,65.68,18.43,Cumulus,Rain
10.4,62.47,1011.38,7.36,67.38,3.38,Stratus,No Rain
26.43,68.43,1018.17,6.23,58.19,22.01,Cumulus,No Rain
12.67,38.58,1023.74,14.56,63.02,0.32,Cumulus,No Rain
35.3,75.64,994.61,44.46,69.22,28,Cumulonimbus,Rain
12.1,70.72,1011.29,8.63,20.97,5.11,Cirrus,No Rain
27.68,78.76,1009.23,13.91,44.61,22.42,Cumulus,No Rain
9.98,61.32,1019.01,6.43,45.1,2.69,Cumulus,No Rain
15.25,46.43,1013.4,5.03,100,5.49,Clear,No Rain
26.64,72.58,1008.5,11.17,73.44,21.24,Cumulus,Rain
15.89,64.88,1008.24,1.24,68.24,8.13,Cumulus,Rain
6.46,82.44,1016.67,9.75,68.62,3.19,Stratus,Rain
18.24,82.77,1006.13,18.8,62.79,14.66,Cumulus,Rain
9.47,44.73,989.74,12.1,52.55,-2.19,Cumulus,No Rain
11.16,45.92,1004.83,26.79,42.1,0.58,Cumulus,No Rain
25.86,71.0,1018.64,15.44,40.12,18.89,Cumulus,Rain
16.89,59.14,1014.34,20.35,74.21,6.8,Cumulus,No Rain
20.37,93.66,1012.43,14.29,31.28,18.33,Cirrus,No Rain
23.66,37.09,1004.74,14.34,35.61,10.99,Cumulus,No Rain
20.49,50.13,1024.21,24.26,79.66,9.71,Cumulus,No Rain
20.09,76.09,1006.2,19.26,58.42,15.09,Cumulus,Rain
15.73,51.45,1009.23,15.71,65.1,4.64,Cumulus,No Rain
14.16,93.1,1004.27,17.45,34.11,12.56,Cirrus,Rain
21.4,78.87,1017.68,11.47,41.49,16.62,Cumulus,No Rain
35.0,65.9,1017.55,7.3,0,28,Cirrus,No Rain
8.52,84.95,1007.19,12.1,81.87,5.05,Nimbus,Rain
26.87,69.25,1023.67,2.79,35.34,22.25,Cumulus,No Rain
18.25,91.96,1014.38,6.46,41.8,18.24,Cumulus,No Rain
7.87,37.68,1011.22,17.54,63.89,-6.59,Stratus,No Rain
20.54,48.1,1015.7,37.97,40.06,10.46,Cumulus,No Rain
4.55,85.35,1008.07,26.73,32.58,-0.83,Cirrus,Rain
30.78,88.56,1016.51,8.29,43.32,27.84,Cumulus,No Rain
4.82,47.16,1006.29,26.02,12.98,-4.86,Cirrus,Rain
7.83,59.25,1003.87,14.95,45.35,0.63,Cumulus,No Rain
19.91,52.04,1018.16,11.47,11.71,10.9,Cirrus,No Rain
22.7,72.41,1014.19,19.16,86.7,16.59,Cumulus,No Rain
24.8,55.44,1007.57,18.42,100,14.01,Cumulus,Rain
22.54,73.51,1015.98,15.01,100,15.8,Cumulus,No Rain
22.82,59.89,1004.88,12.89,73.66,15.99,Cumulus,Rain
5.28,80.1,1018.33,16.49,93.3,1.92,Stratus,Rain
15.81,69.12,1004.34,7.05,0,8.61,Cirrus,No Rain
14.05,42.9,1007.5,2.62,12.54,2.45,Clear,No Rain
19.71,52.47,1009.41,1.15,36.26,10.81,Cumulus,No Rain
15.44,68.73,1009.63,10.45,75.09,9.81,Cumulus,No Rain
14.32,46.29,1010.37,38.16,87.43,2.69,Cumulonimbus,No Rain
31.49,100,1024.22,8.07,64.17,28,Cumulus,No Rain
20.14,44.85,1007.81,17.82,52.11,8.15,Cumulus,No Rain
22.29,95.93,1002.0,8.16,28.13,20.75,Cirrus,Rain
21.49,54.04,994.65,21.82,43.7,13.33,Cumulus,No Rain
1.66,84.79,1009.88,3.46,63.12,-2.26,Stratus,No Rain
13.29,71.53,1014.11,3.56,30.92,7.3,Cirrus,No Rain
17.52,64.71,1006.47,21.54,69.21,9.24,Cumulus,Rain
23.1,41.39,996.72,9.56,59.39,11.28,Cumulus,No Rain
24.13,82.43,1012.58,3.34,55.6,19.45,Cumulus,No Rain
-7.77,61.6,1003.58,16.37,40.43,-15,Cumulus,No Rain
19.76,65.43,1009.57,16.96,73.99,14.29,Cumulus,No Rain
18.98,59.39,1012.36,21.16,67.1,10.42,Cirrus,No Rain
34.96,73.18,1016.72,14.29,32.76,28,Cirrus,No Rain
3.47,100,1010.35,32.85,46.35,5.29,Cumulus,Rain
17.43,31.48,1011.93,5.63,62.76,2.31,Cumulus,No Rain
21.94,61.38,1006.74,21.35,65.07,14.45,Cumulus,Rain
16.57,45.04,1019.81,8.52,67.31,4.73,Cumulus,No Rain
23.85,63.54,1020.12,4.64,55.44,17.59,Cumulus,No Rain
-0.87,53.99,1010.84,22.01,78.12,-12.07,Stratus,Rain
1.68,53.53,1028.77,7.71,28.97,-6.53,Cirrus,No Rain
28.33,69.41,1011.38,6.1,3.34,22.61,Cirrus,No Rain
25.19,11.93,1009.41,23.21,75.43,7.32,Cumulus,No Rain
15.68,43.74,1013.84,9.31,33.8,3.5,Cirrus,No Rain
14.99,60.56,1018.68,13.73,4.09,8.2,Cirrus,No Rain
5.52,49.77,1008.49,15.31,44.17,-3.17,Cumulus,No Rain
10.91,77.93,1002.97,13.97,44.75,6.57,Cumulus,No Rain
19.86,56.94,1012.43,7.75,65.71,11.62,Cumulus,No Rain
35.25,71.78,1011.26,13.71,19.85,28,Cirrus,No Rain
5.1,66.86,1010.3,10.79,77.12,-2.84,Stratus,Rain
12.57,57.75,1013.96,5.94,18.27,4.79,Cirrus,No Rain
14.02,84.37,1008.34,8.96,73.37,10.47,Cumulus,Rain
12.94,86.11,1003.71,19.62,72.46,11.24,Cumulus,No Rain
16.69,50.37,1012.49,5.01,75.44,4.35,Cumulus,No Rain
16.57,69.98,1015.91,5.58,34.65,8.95,Cirrus,No Rain
19.65,59.45,1026.7,8.22,89.54,11.37,Cumulus,No Rain
35.33,81.34,1023.07,18.49,42.68,28,Cumulus,No Rain
8.31,72.89,1021.4,11.62,55.02,0.67,Cumulus,No Rain
17.53,38.58,996.98,15.74,76.62,5.71,Cumulus,Rain
14.45,67.76,1005.79,11.27,28.03,8.71,Cirrus,Rain
18.46,50.51,1013.78,11.28,10.4,9.83,Cirrus,No Rain
19.3,31.56,1013.71,12.93,82.12,6.69,Cumulus,No Rain
28.58,51.49,1010.69,11.52,39.87,17.68,Cumulus,No Rain
25.15,89.59,1023.4,9.46,48.38,22.09,Cumulus,No Rain
19.11,81.71,994.16,10.23,100,14.81,Nimbus,Rain
13.07,27.86,1024.44,22.92,47.92,-2.51,Cumulus,No Rain
12.3,51.13,1011.31,16.01,66.35,5.04,Cumulus,No Rain
9.41,68.25,1012.02,6.3,42.6,3.01,Cumulus,No Rain
21.73,50.8,1017.75,21.18,54.8,11.3,Cumulus,No Rain
10.27,64.17,1022.28,18.21,44.25,5.0,Cumulus,No Rain
25.08,45.85,1009.26,7.82,93.69,16.26,Cumulus,No Rain
11.39,38.18,1027.19,2.85,17.25,-1.93,Cirrus,No Rain
21.29,83.03,1001.52,10.32,64.5,17.46,Cumulus,Rain
19.43,53.33,1015.66,6.55,100,10.52,Cumulus,No Rain
16.0,51.61,1004.42,4.27,32.0,5.82,Cirrus,No Rain
-5.77,37.36,1012.82,2.18,44.64,-15,Cumulus,No Rain
19.79,55.69,1008.99,7.26,92.32,10.14,Cumulus,Rain
26.04,49.31,1014.75,3.69,56.08,17.9,Cumulus,No Rain
5.07,48.12,1010.92,31.99,15.0,-6.55,Cirrus,No Rain
29.92,28.85,1017.87,8.21,49.96,15.51,Cumulus,No Rain
27.91,52.76,1017.02,23.34,55.27,18.01,Cumulus,No Rain
-6.76,62.82,1018.54,17.82,42.56,-13.8,Cumulus,No Rain
